timestamp	severity	message	source
2025-12-11 15:04:44	ALERT	"2025/12/11 15:04:44" "24" "Warning" "Microsoft-Windows-Time-Service" "Time Provider NtpClient: No valid response has been received from domain controller GAIUS.imqs.local after 8 attempts to contact it. This domain controller will be discarded as a time source and NtpClient will attempt to discover a new domain controller from which to synchronize. The error was: The peer is unreachable. "	System.tsv
2025-12-11 15:04:29	ALERT	"2025/12/11 15:04:29" "7031" "Error" "Service Control Manager" "The ITSMService service terminated unexpectedly.  It has done this 191 time(s).  The following corrective action will be taken in 3000 milliseconds: Restart the service."	System.tsv
2025-12-11 15:04:14	ALERT	"2025/12/11 15:04:14" "7031" "Error" "Service Control Manager" "The ITSMService service terminated unexpectedly.  It has done this 190 time(s).  The following corrective action will be taken in 3000 milliseconds: Restart the service."	System.tsv
2025-12-11 15:03:59	ALERT	"2025/12/11 15:03:59" "7031" "Error" "Service Control Manager" "The ITSMService service terminated unexpectedly.  It has done this 189 time(s).  The following corrective action will be taken in 3000 milliseconds: Restart the service."	System.tsv
2025-12-11 15:03:44	ALERT	"2025/12/11 15:03:44" "7031" "Error" "Service Control Manager" "The ITSMService service terminated unexpectedly.  It has done this 188 time(s).  The following corrective action will be taken in 3000 milliseconds: Restart the service."	System.tsv
2025-12-11 15:03:26	ALERT	"2025/12/11 15:03:26" "7031" "Error" "Service Control Manager" "The ITSMService service terminated unexpectedly.  It has done this 187 time(s).  The following corrective action will be taken in 3000 milliseconds: Restart the service."	System.tsv
2025-12-11 15:03:11	ALERT	"2025/12/11 15:03:11" "7031" "Error" "Service Control Manager" "The ITSMService service terminated unexpectedly.  It has done this 186 time(s).  The following corrective action will be taken in 3000 milliseconds: Restart the service."	System.tsv
2025-12-11 15:02:57	ALERT	"2025/12/11 15:02:57" "7031" "Error" "Service Control Manager" "The ITSMService service terminated unexpectedly.  It has done this 185 time(s).  The following corrective action will be taken in 3000 milliseconds: Restart the service."	System.tsv
2025-12-11 15:02:42	ALERT	"2025/12/11 15:02:42" "7031" "Error" "Service Control Manager" "The ITSMService service terminated unexpectedly.  It has done this 184 time(s).  The following corrective action will be taken in 3000 milliseconds: Restart the service."	System.tsv
2025-12-11 15:02:27	ALERT	"2025/12/11 15:02:27" "7031" "Error" "Service Control Manager" "The ITSMService service terminated unexpectedly.  It has done this 183 time(s).  The following corrective action will be taken in 3000 milliseconds: Restart the service."	System.tsv
2025-12-11 15:02:13	ALERT	"2025/12/11 15:02:13" "7031" "Error" "Service Control Manager" "The ITSMService service terminated unexpectedly.  It has done this 182 time(s).  The following corrective action will be taken in 3000 milliseconds: Restart the service."	System.tsv
2025-12-11 15:01:57	ALERT	"2025/12/11 15:01:57" "7031" "Error" "Service Control Manager" "The ITSMService service terminated unexpectedly.  It has done this 181 time(s).  The following corrective action will be taken in 3000 milliseconds: Restart the service."	System.tsv
2025-12-11 15:01:42	ALERT	"2025/12/11 15:01:42" "7031" "Error" "Service Control Manager" "The ITSMService service terminated unexpectedly.  It has done this 180 time(s).  The following corrective action will be taken in 3000 milliseconds: Restart the service."	System.tsv
2025-12-11 15:01:28	ALERT	"2025/12/11 15:01:28" "7031" "Error" "Service Control Manager" "The ITSMService service terminated unexpectedly.  It has done this 179 time(s).  The following corrective action will be taken in 3000 milliseconds: Restart the service."	System.tsv
2025-12-11 15:01:13	ALERT	"2025/12/11 15:01:13" "7031" "Error" "Service Control Manager" "The ITSMService service terminated unexpectedly.  It has done this 178 time(s).  The following corrective action will be taken in 3000 milliseconds: Restart the service."	System.tsv
2025-12-11 15:00:58	ALERT	"2025/12/11 15:00:58" "7031" "Error" "Service Control Manager" "The ITSMService service terminated unexpectedly.  It has done this 177 time(s).  The following corrective action will be taken in 3000 milliseconds: Restart the service."	System.tsv
2025-12-11 15:00:43	ALERT	"2025/12/11 15:00:43" "7031" "Error" "Service Control Manager" "The ITSMService service terminated unexpectedly.  It has done this 176 time(s).  The following corrective action will be taken in 3000 milliseconds: Restart the service."	System.tsv
2025-12-11 15:00:29	ALERT	"2025/12/11 15:00:29" "7031" "Error" "Service Control Manager" "The ITSMService service terminated unexpectedly.  It has done this 175 time(s).  The following corrective action will be taken in 3000 milliseconds: Restart the service."	System.tsv
2025-12-11 15:00:14	ALERT	"2025/12/11 15:00:14" "7031" "Error" "Service Control Manager" "The ITSMService service terminated unexpectedly.  It has done this 174 time(s).  The following corrective action will be taken in 3000 milliseconds: Restart the service."	System.tsv
2025-12-11 14:59:59	ALERT	"2025/12/11 14:59:59" "7031" "Error" "Service Control Manager" "The ITSMService service terminated unexpectedly.  It has done this 173 time(s).  The following corrective action will be taken in 3000 milliseconds: Restart the service."	System.tsv
2025-12-11 14:59:44	ALERT	"2025/12/11 14:59:44" "7031" "Error" "Service Control Manager" "The ITSMService service terminated unexpectedly.  It has done this 172 time(s).  The following corrective action will be taken in 3000 milliseconds: Restart the service."	System.tsv
2025-12-11 14:59:30	ALERT	"2025/12/11 14:59:30" "7031" "Error" "Service Control Manager" "The ITSMService service terminated unexpectedly.  It has done this 171 time(s).  The following corrective action will be taken in 3000 milliseconds: Restart the service."	System.tsv
2025-12-11 14:59:15	ALERT	"2025/12/11 14:59:15" "7031" "Error" "Service Control Manager" "The ITSMService service terminated unexpectedly.  It has done this 170 time(s).  The following corrective action will be taken in 3000 milliseconds: Restart the service."	System.tsv
2025-12-11 14:59:00	ALERT	"2025/12/11 14:59:00" "7031" "Error" "Service Control Manager" "The ITSMService service terminated unexpectedly.  It has done this 169 time(s).  The following corrective action will be taken in 3000 milliseconds: Restart the service."	System.tsv
2025-12-11 14:58:45	ALERT	"2025/12/11 14:58:45" "7031" "Error" "Service Control Manager" "The ITSMService service terminated unexpectedly.  It has done this 168 time(s).  The following corrective action will be taken in 3000 milliseconds: Restart the service."	System.tsv
2025-12-11 14:58:31	ALERT	"2025/12/11 14:58:31" "7031" "Error" "Service Control Manager" "The ITSMService service terminated unexpectedly.  It has done this 167 time(s).  The following corrective action will be taken in 3000 milliseconds: Restart the service."	System.tsv
2025-12-11 14:58:16	ALERT	"2025/12/11 14:58:16" "7031" "Error" "Service Control Manager" "The ITSMService service terminated unexpectedly.  It has done this 166 time(s).  The following corrective action will be taken in 3000 milliseconds: Restart the service."	System.tsv
2025-12-11 14:58:02	ALERT	"2025/12/11 14:58:02" "7031" "Error" "Service Control Manager" "The ITSMService service terminated unexpectedly.  It has done this 165 time(s).  The following corrective action will be taken in 3000 milliseconds: Restart the service."	System.tsv
2025-12-11 14:57:47	ALERT	"2025/12/11 14:57:47" "7031" "Error" "Service Control Manager" "The ITSMService service terminated unexpectedly.  It has done this 164 time(s).  The following corrective action will be taken in 3000 milliseconds: Restart the service."	System.tsv
2025-12-11 14:57:32	ALERT	"2025/12/11 14:57:32" "7031" "Error" "Service Control Manager" "The ITSMService service terminated unexpectedly.  It has done this 163 time(s).  The following corrective action will be taken in 3000 milliseconds: Restart the service."	System.tsv
2025-12-11 14:57:18	ALERT	"2025/12/11 14:57:18" "7031" "Error" "Service Control Manager" "The ITSMService service terminated unexpectedly.  It has done this 162 time(s).  The following corrective action will be taken in 3000 milliseconds: Restart the service."	System.tsv
2025-12-11 14:57:03	ALERT	"2025/12/11 14:57:03" "7031" "Error" "Service Control Manager" "The ITSMService service terminated unexpectedly.  It has done this 161 time(s).  The following corrective action will be taken in 3000 milliseconds: Restart the service."	System.tsv
2025-12-11 14:56:48	ALERT	"2025/12/11 14:56:48" "7031" "Error" "Service Control Manager" "The ITSMService service terminated unexpectedly.  It has done this 160 time(s).  The following corrective action will be taken in 3000 milliseconds: Restart the service."	System.tsv
2025-12-11 14:56:34	ALERT	"2025/12/11 14:56:34" "7031" "Error" "Service Control Manager" "The ITSMService service terminated unexpectedly.  It has done this 159 time(s).  The following corrective action will be taken in 3000 milliseconds: Restart the service."	System.tsv
2025-12-11 14:56:19	ALERT	"2025/12/11 14:56:19" "7031" "Error" "Service Control Manager" "The ITSMService service terminated unexpectedly.  It has done this 158 time(s).  The following corrective action will be taken in 3000 milliseconds: Restart the service."	System.tsv
2025-12-11 14:56:05	ALERT	"2025/12/11 14:56:05" "7031" "Error" "Service Control Manager" "The ITSMService service terminated unexpectedly.  It has done this 157 time(s).  The following corrective action will be taken in 3000 milliseconds: Restart the service."	System.tsv
2025-12-11 14:55:50	ALERT	"2025/12/11 14:55:50" "7031" "Error" "Service Control Manager" "The ITSMService service terminated unexpectedly.  It has done this 156 time(s).  The following corrective action will be taken in 3000 milliseconds: Restart the service."	System.tsv
2025-12-11 14:55:35	ALERT	"2025/12/11 14:55:35" "7031" "Error" "Service Control Manager" "The ITSMService service terminated unexpectedly.  It has done this 155 time(s).  The following corrective action will be taken in 3000 milliseconds: Restart the service."	System.tsv
2025-12-11 14:55:21	ALERT	"2025/12/11 14:55:21" "7031" "Error" "Service Control Manager" "The ITSMService service terminated unexpectedly.  It has done this 154 time(s).  The following corrective action will be taken in 3000 milliseconds: Restart the service."	System.tsv
2025-12-11 14:55:06	ALERT	"2025/12/11 14:55:06" "7031" "Error" "Service Control Manager" "The ITSMService service terminated unexpectedly.  It has done this 153 time(s).  The following corrective action will be taken in 3000 milliseconds: Restart the service."	System.tsv
2025-12-11 14:54:51	ALERT	"2025/12/11 14:54:51" "7031" "Error" "Service Control Manager" "The ITSMService service terminated unexpectedly.  It has done this 152 time(s).  The following corrective action will be taken in 3000 milliseconds: Restart the service."	System.tsv
2025-12-11 14:54:37	ALERT	"2025/12/11 14:54:37" "7031" "Error" "Service Control Manager" "The ITSMService service terminated unexpectedly.  It has done this 151 time(s).  The following corrective action will be taken in 3000 milliseconds: Restart the service."	System.tsv
2025-12-11 14:54:21	ALERT	"2025/12/11 14:54:21" "7031" "Error" "Service Control Manager" "The ITSMService service terminated unexpectedly.  It has done this 150 time(s).  The following corrective action will be taken in 3000 milliseconds: Restart the service."	System.tsv
2025-12-11 14:54:03	ALERT	"2025/12/11 14:54:03" "7031" "Error" "Service Control Manager" "The ITSMService service terminated unexpectedly.  It has done this 149 time(s).  The following corrective action will be taken in 3000 milliseconds: Restart the service."	System.tsv
2025-12-11 14:53:49	ALERT	"2025/12/11 14:53:49" "7031" "Error" "Service Control Manager" "The ITSMService service terminated unexpectedly.  It has done this 148 time(s).  The following corrective action will be taken in 3000 milliseconds: Restart the service."	System.tsv
2025-12-11 14:53:34	ALERT	"2025/12/11 14:53:34" "7031" "Error" "Service Control Manager" "The ITSMService service terminated unexpectedly.  It has done this 147 time(s).  The following corrective action will be taken in 3000 milliseconds: Restart the service."	System.tsv
2025-12-11 14:53:19	ALERT	"2025/12/11 14:53:19" "7031" "Error" "Service Control Manager" "The ITSMService service terminated unexpectedly.  It has done this 146 time(s).  The following corrective action will be taken in 3000 milliseconds: Restart the service."	System.tsv
2025-12-11 14:53:04	ALERT	"2025/12/11 14:53:04" "7031" "Error" "Service Control Manager" "The ITSMService service terminated unexpectedly.  It has done this 145 time(s).  The following corrective action will be taken in 3000 milliseconds: Restart the service."	System.tsv
2025-12-11 14:52:46	ALERT	"2025/12/11 14:52:46" "7031" "Error" "Service Control Manager" "The ITSMService service terminated unexpectedly.  It has done this 144 time(s).  The following corrective action will be taken in 3000 milliseconds: Restart the service."	System.tsv
2025-12-11 14:52:31	ALERT	"2025/12/11 14:52:31" "7031" "Error" "Service Control Manager" "The ITSMService service terminated unexpectedly.  It has done this 143 time(s).  The following corrective action will be taken in 3000 milliseconds: Restart the service."	System.tsv
2025-12-11 14:52:16	ALERT	"2025/12/11 14:52:16" "7031" "Error" "Service Control Manager" "The ITSMService service terminated unexpectedly.  It has done this 142 time(s).  The following corrective action will be taken in 3000 milliseconds: Restart the service."	System.tsv
2025-12-11 14:52:02	ALERT	"2025/12/11 14:52:02" "7031" "Error" "Service Control Manager" "The ITSMService service terminated unexpectedly.  It has done this 141 time(s).  The following corrective action will be taken in 3000 milliseconds: Restart the service."	System.tsv
2025-12-11 14:51:47	ALERT	"2025/12/11 14:51:47" "7031" "Error" "Service Control Manager" "The ITSMService service terminated unexpectedly.  It has done this 140 time(s).  The following corrective action will be taken in 3000 milliseconds: Restart the service."	System.tsv
2025-12-11 14:51:32	ALERT	"2025/12/11 14:51:32" "7031" "Error" "Service Control Manager" "The ITSMService service terminated unexpectedly.  It has done this 139 time(s).  The following corrective action will be taken in 3000 milliseconds: Restart the service."	System.tsv
2025-12-11 14:51:17	ALERT	"2025/12/11 14:51:17" "7031" "Error" "Service Control Manager" "The ITSMService service terminated unexpectedly.  It has done this 138 time(s).  The following corrective action will be taken in 3000 milliseconds: Restart the service."	System.tsv
2025-12-11 14:51:03	ALERT	"2025/12/11 14:51:03" "7031" "Error" "Service Control Manager" "The ITSMService service terminated unexpectedly.  It has done this 137 time(s).  The following corrective action will be taken in 3000 milliseconds: Restart the service."	System.tsv
2025-12-11 14:50:48	ALERT	"2025/12/11 14:50:48" "7031" "Error" "Service Control Manager" "The ITSMService service terminated unexpectedly.  It has done this 136 time(s).  The following corrective action will be taken in 3000 milliseconds: Restart the service."	System.tsv
2025-12-11 14:50:33	ALERT	"2025/12/11 14:50:33" "7031" "Error" "Service Control Manager" "The ITSMService service terminated unexpectedly.  It has done this 135 time(s).  The following corrective action will be taken in 3000 milliseconds: Restart the service."	System.tsv
2025-12-11 14:50:18	ALERT	"2025/12/11 14:50:18" "7031" "Error" "Service Control Manager" "The ITSMService service terminated unexpectedly.  It has done this 134 time(s).  The following corrective action will be taken in 3000 milliseconds: Restart the service."	System.tsv
2025-12-11 14:50:03	ALERT	"2025/12/11 14:50:03" "7031" "Error" "Service Control Manager" "The ITSMService service terminated unexpectedly.  It has done this 133 time(s).  The following corrective action will be taken in 3000 milliseconds: Restart the service."	System.tsv
2025-12-11 14:49:48	ALERT	"2025/12/11 14:49:48" "7031" "Error" "Service Control Manager" "The ITSMService service terminated unexpectedly.  It has done this 132 time(s).  The following corrective action will be taken in 3000 milliseconds: Restart the service."	System.tsv
2025-12-11 14:49:34	ALERT	"2025/12/11 14:49:34" "7031" "Error" "Service Control Manager" "The ITSMService service terminated unexpectedly.  It has done this 131 time(s).  The following corrective action will be taken in 3000 milliseconds: Restart the service."	System.tsv
2025-12-11 14:49:19	ALERT	"2025/12/11 14:49:19" "7031" "Error" "Service Control Manager" "The ITSMService service terminated unexpectedly.  It has done this 130 time(s).  The following corrective action will be taken in 3000 milliseconds: Restart the service."	System.tsv
2025-12-11 14:49:04	ALERT	"2025/12/11 14:49:04" "7031" "Error" "Service Control Manager" "The ITSMService service terminated unexpectedly.  It has done this 129 time(s).  The following corrective action will be taken in 3000 milliseconds: Restart the service."	System.tsv
2025-12-11 14:48:50	ALERT	"2025/12/11 14:48:50" "7031" "Error" "Service Control Manager" "The ITSMService service terminated unexpectedly.  It has done this 128 time(s).  The following corrective action will be taken in 3000 milliseconds: Restart the service."	System.tsv
2025-12-11 14:48:35	ALERT	"2025/12/11 14:48:35" "7031" "Error" "Service Control Manager" "The ITSMService service terminated unexpectedly.  It has done this 127 time(s).  The following corrective action will be taken in 3000 milliseconds: Restart the service."	System.tsv
2025-12-11 14:48:21	ALERT	"2025/12/11 14:48:21" "7031" "Error" "Service Control Manager" "The ITSMService service terminated unexpectedly.  It has done this 126 time(s).  The following corrective action will be taken in 3000 milliseconds: Restart the service."	System.tsv
2025-12-11 14:48:06	ALERT	"2025/12/11 14:48:06" "7031" "Error" "Service Control Manager" "The ITSMService service terminated unexpectedly.  It has done this 125 time(s).  The following corrective action will be taken in 3000 milliseconds: Restart the service."	System.tsv
2025-12-11 14:47:50	ALERT	"2025/12/11 14:47:50" "7031" "Error" "Service Control Manager" "The ITSMService service terminated unexpectedly.  It has done this 124 time(s).  The following corrective action will be taken in 3000 milliseconds: Restart the service."	System.tsv
2025-12-11 14:47:36	ALERT	"2025/12/11 14:47:36" "7031" "Error" "Service Control Manager" "The ITSMService service terminated unexpectedly.  It has done this 123 time(s).  The following corrective action will be taken in 3000 milliseconds: Restart the service."	System.tsv
2025-12-11 14:47:21	ALERT	"2025/12/11 14:47:21" "7031" "Error" "Service Control Manager" "The ITSMService service terminated unexpectedly.  It has done this 122 time(s).  The following corrective action will be taken in 3000 milliseconds: Restart the service."	System.tsv
2025-12-11 14:47:06	ALERT	"2025/12/11 14:47:06" "7031" "Error" "Service Control Manager" "The ITSMService service terminated unexpectedly.  It has done this 121 time(s).  The following corrective action will be taken in 3000 milliseconds: Restart the service."	System.tsv
2025-12-11 14:46:52	ALERT	"2025/12/11 14:46:52" "7031" "Error" "Service Control Manager" "The ITSMService service terminated unexpectedly.  It has done this 120 time(s).  The following corrective action will be taken in 3000 milliseconds: Restart the service."	System.tsv
2025-12-11 14:46:37	ALERT	"2025/12/11 14:46:37" "7031" "Error" "Service Control Manager" "The ITSMService service terminated unexpectedly.  It has done this 119 time(s).  The following corrective action will be taken in 3000 milliseconds: Restart the service."	System.tsv
2025-12-11 14:46:23	ALERT	"2025/12/11 14:46:23" "7031" "Error" "Service Control Manager" "The ITSMService service terminated unexpectedly.  It has done this 118 time(s).  The following corrective action will be taken in 3000 milliseconds: Restart the service."	System.tsv
2025-12-11 14:46:08	ALERT	"2025/12/11 14:46:08" "7031" "Error" "Service Control Manager" "The ITSMService service terminated unexpectedly.  It has done this 117 time(s).  The following corrective action will be taken in 3000 milliseconds: Restart the service."	System.tsv
2025-12-11 14:45:53	ALERT	"2025/12/11 14:45:53" "7031" "Error" "Service Control Manager" "The ITSMService service terminated unexpectedly.  It has done this 116 time(s).  The following corrective action will be taken in 3000 milliseconds: Restart the service."	System.tsv
2025-12-11 14:45:39	ALERT	"2025/12/11 14:45:39" "7031" "Error" "Service Control Manager" "The ITSMService service terminated unexpectedly.  It has done this 115 time(s).  The following corrective action will be taken in 3000 milliseconds: Restart the service."	System.tsv
2025-12-11 14:45:24	ALERT	"2025/12/11 14:45:24" "7031" "Error" "Service Control Manager" "The ITSMService service terminated unexpectedly.  It has done this 114 time(s).  The following corrective action will be taken in 3000 milliseconds: Restart the service."	System.tsv
2025-12-11 14:45:09	ALERT	"2025/12/11 14:45:09" "7031" "Error" "Service Control Manager" "The ITSMService service terminated unexpectedly.  It has done this 113 time(s).  The following corrective action will be taken in 3000 milliseconds: Restart the service."	System.tsv
2025-12-11 14:44:55	ALERT	"2025/12/11 14:44:55" "7031" "Error" "Service Control Manager" "The ITSMService service terminated unexpectedly.  It has done this 112 time(s).  The following corrective action will be taken in 3000 milliseconds: Restart the service."	System.tsv
2025-12-11 14:44:40	ALERT	"2025/12/11 14:44:40" "7031" "Error" "Service Control Manager" "The ITSMService service terminated unexpectedly.  It has done this 111 time(s).  The following corrective action will be taken in 3000 milliseconds: Restart the service."	System.tsv
2025-12-11 14:44:26	ALERT	"2025/12/11 14:44:26" "7031" "Error" "Service Control Manager" "The ITSMService service terminated unexpectedly.  It has done this 110 time(s).  The following corrective action will be taken in 3000 milliseconds: Restart the service."	System.tsv
2025-12-11 14:44:11	ALERT	"2025/12/11 14:44:11" "7031" "Error" "Service Control Manager" "The ITSMService service terminated unexpectedly.  It has done this 109 time(s).  The following corrective action will be taken in 3000 milliseconds: Restart the service."	System.tsv
2025-12-11 14:43:56	ALERT	"2025/12/11 14:43:56" "7031" "Error" "Service Control Manager" "The ITSMService service terminated unexpectedly.  It has done this 108 time(s).  The following corrective action will be taken in 3000 milliseconds: Restart the service."	System.tsv
2025-12-11 14:43:41	ALERT	"2025/12/11 14:43:41" "7031" "Error" "Service Control Manager" "The ITSMService service terminated unexpectedly.  It has done this 107 time(s).  The following corrective action will be taken in 3000 milliseconds: Restart the service."	System.tsv
2025-12-11 14:43:27	ALERT	"2025/12/11 14:43:27" "7031" "Error" "Service Control Manager" "The ITSMService service terminated unexpectedly.  It has done this 106 time(s).  The following corrective action will be taken in 3000 milliseconds: Restart the service."	System.tsv
2025-12-11 14:43:12	ALERT	"2025/12/11 14:43:12" "7031" "Error" "Service Control Manager" "The ITSMService service terminated unexpectedly.  It has done this 105 time(s).  The following corrective action will be taken in 3000 milliseconds: Restart the service."	System.tsv
2025-12-11 14:42:57	ALERT	"2025/12/11 14:42:57" "7031" "Error" "Service Control Manager" "The ITSMService service terminated unexpectedly.  It has done this 104 time(s).  The following corrective action will be taken in 3000 milliseconds: Restart the service."	System.tsv
2025-12-11 14:42:43	ALERT	"2025/12/11 14:42:43" "7031" "Error" "Service Control Manager" "The ITSMService service terminated unexpectedly.  It has done this 103 time(s).  The following corrective action will be taken in 3000 milliseconds: Restart the service."	System.tsv
2025-12-11 14:42:28	ALERT	"2025/12/11 14:42:28" "7031" "Error" "Service Control Manager" "The ITSMService service terminated unexpectedly.  It has done this 102 time(s).  The following corrective action will be taken in 3000 milliseconds: Restart the service."	System.tsv
2025-12-11 14:42:13	ALERT	"2025/12/11 14:42:13" "7031" "Error" "Service Control Manager" "The ITSMService service terminated unexpectedly.  It has done this 101 time(s).  The following corrective action will be taken in 3000 milliseconds: Restart the service."	System.tsv
2025-12-11 14:41:59	ALERT	"2025/12/11 14:41:59" "7031" "Error" "Service Control Manager" "The ITSMService service terminated unexpectedly.  It has done this 100 time(s).  The following corrective action will be taken in 3000 milliseconds: Restart the service."	System.tsv
2025-12-11 14:41:44	ALERT	"2025/12/11 14:41:44" "7031" "Error" "Service Control Manager" "The ITSMService service terminated unexpectedly.  It has done this 99 time(s).  The following corrective action will be taken in 3000 milliseconds: Restart the service."	System.tsv
2025-12-11 14:41:29	ALERT	"2025/12/11 14:41:29" "7031" "Error" "Service Control Manager" "The ITSMService service terminated unexpectedly.  It has done this 98 time(s).  The following corrective action will be taken in 3000 milliseconds: Restart the service."	System.tsv
2025-12-11 14:41:15	ALERT	"2025/12/11 14:41:15" "7031" "Error" "Service Control Manager" "The ITSMService service terminated unexpectedly.  It has done this 97 time(s).  The following corrective action will be taken in 3000 milliseconds: Restart the service."	System.tsv
2025-12-11 14:41:00	ALERT	"2025/12/11 14:41:00" "7031" "Error" "Service Control Manager" "The ITSMService service terminated unexpectedly.  It has done this 96 time(s).  The following corrective action will be taken in 3000 milliseconds: Restart the service."	System.tsv
2025-12-11 14:40:45	ALERT	"2025/12/11 14:40:45" "7031" "Error" "Service Control Manager" "The ITSMService service terminated unexpectedly.  It has done this 95 time(s).  The following corrective action will be taken in 3000 milliseconds: Restart the service."	System.tsv
2025-12-11 14:40:30	ALERT	"2025/12/11 14:40:30" "7031" "Error" "Service Control Manager" "The ITSMService service terminated unexpectedly.  It has done this 94 time(s).  The following corrective action will be taken in 3000 milliseconds: Restart the service."	System.tsv
2025-12-11 14:40:16	ALERT	"2025/12/11 14:40:16" "7031" "Error" "Service Control Manager" "The ITSMService service terminated unexpectedly.  It has done this 93 time(s).  The following corrective action will be taken in 3000 milliseconds: Restart the service."	System.tsv
2025-12-11 14:40:01	ALERT	"2025/12/11 14:40:01" "7031" "Error" "Service Control Manager" "The ITSMService service terminated unexpectedly.  It has done this 92 time(s).  The following corrective action will be taken in 3000 milliseconds: Restart the service."	System.tsv
2025-12-11 14:39:46	ALERT	"2025/12/11 14:39:46" "7031" "Error" "Service Control Manager" "The ITSMService service terminated unexpectedly.  It has done this 91 time(s).  The following corrective action will be taken in 3000 milliseconds: Restart the service."	System.tsv
2025-12-11 14:39:32	ALERT	"2025/12/11 14:39:32" "7031" "Error" "Service Control Manager" "The ITSMService service terminated unexpectedly.  It has done this 90 time(s).  The following corrective action will be taken in 3000 milliseconds: Restart the service."	System.tsv
2025-12-11 14:39:17	ALERT	"2025/12/11 14:39:17" "7031" "Error" "Service Control Manager" "The ITSMService service terminated unexpectedly.  It has done this 89 time(s).  The following corrective action will be taken in 3000 milliseconds: Restart the service."	System.tsv
2025-12-11 14:39:02	ALERT	"2025/12/11 14:39:02" "7031" "Error" "Service Control Manager" "The ITSMService service terminated unexpectedly.  It has done this 88 time(s).  The following corrective action will be taken in 3000 milliseconds: Restart the service."	System.tsv
2025-12-11 14:38:48	ALERT	"2025/12/11 14:38:48" "7031" "Error" "Service Control Manager" "The ITSMService service terminated unexpectedly.  It has done this 87 time(s).  The following corrective action will be taken in 3000 milliseconds: Restart the service."	System.tsv
2025-12-11 14:38:33	ALERT	"2025/12/11 14:38:33" "7031" "Error" "Service Control Manager" "The ITSMService service terminated unexpectedly.  It has done this 86 time(s).  The following corrective action will be taken in 3000 milliseconds: Restart the service."	System.tsv
2025-12-11 14:38:18	ALERT	"2025/12/11 14:38:18" "7031" "Error" "Service Control Manager" "The ITSMService service terminated unexpectedly.  It has done this 85 time(s).  The following corrective action will be taken in 3000 milliseconds: Restart the service."	System.tsv
2025-12-11 14:38:04	ALERT	"2025/12/11 14:38:04" "7031" "Error" "Service Control Manager" "The ITSMService service terminated unexpectedly.  It has done this 84 time(s).  The following corrective action will be taken in 3000 milliseconds: Restart the service."	System.tsv
2025-12-11 14:37:49	ALERT	"2025/12/11 14:37:49" "7031" "Error" "Service Control Manager" "The ITSMService service terminated unexpectedly.  It has done this 83 time(s).  The following corrective action will be taken in 3000 milliseconds: Restart the service."	System.tsv
2025-12-11 14:37:34	ALERT	"2025/12/11 14:37:34" "7031" "Error" "Service Control Manager" "The ITSMService service terminated unexpectedly.  It has done this 82 time(s).  The following corrective action will be taken in 3000 milliseconds: Restart the service."	System.tsv
2025-12-11 14:37:20	ALERT	"2025/12/11 14:37:20" "7031" "Error" "Service Control Manager" "The ITSMService service terminated unexpectedly.  It has done this 81 time(s).  The following corrective action will be taken in 3000 milliseconds: Restart the service."	System.tsv
2025-12-11 14:37:05	ALERT	"2025/12/11 14:37:05" "7031" "Error" "Service Control Manager" "The ITSMService service terminated unexpectedly.  It has done this 80 time(s).  The following corrective action will be taken in 3000 milliseconds: Restart the service."	System.tsv
2025-12-11 14:36:49	ALERT	"2025/12/11 14:36:49" "7031" "Error" "Service Control Manager" "The ITSMService service terminated unexpectedly.  It has done this 79 time(s).  The following corrective action will be taken in 3000 milliseconds: Restart the service."	System.tsv
2025-12-11 14:36:34	ALERT	"2025/12/11 14:36:34" "7031" "Error" "Service Control Manager" "The ITSMService service terminated unexpectedly.  It has done this 78 time(s).  The following corrective action will be taken in 3000 milliseconds: Restart the service."	System.tsv
2025-12-11 14:36:18	ALERT	"2025/12/11 14:36:18" "7031" "Error" "Service Control Manager" "The ITSMService service terminated unexpectedly.  It has done this 77 time(s).  The following corrective action will be taken in 3000 milliseconds: Restart the service."	System.tsv
2025-12-11 14:36:03	ALERT	"2025/12/11 14:36:03" "7031" "Error" "Service Control Manager" "The ITSMService service terminated unexpectedly.  It has done this 76 time(s).  The following corrective action will be taken in 3000 milliseconds: Restart the service."	System.tsv
2025-12-11 14:35:48	ALERT	"2025/12/11 14:35:48" "7031" "Error" "Service Control Manager" "The ITSMService service terminated unexpectedly.  It has done this 75 time(s).  The following corrective action will be taken in 3000 milliseconds: Restart the service."	System.tsv
2025-12-11 14:35:33	ALERT	"2025/12/11 14:35:33" "7031" "Error" "Service Control Manager" "The ITSMService service terminated unexpectedly.  It has done this 74 time(s).  The following corrective action will be taken in 3000 milliseconds: Restart the service."	System.tsv
2025-12-11 14:35:18	ALERT	"2025/12/11 14:35:18" "7031" "Error" "Service Control Manager" "The ITSMService service terminated unexpectedly.  It has done this 73 time(s).  The following corrective action will be taken in 3000 milliseconds: Restart the service."	System.tsv
2025-12-11 14:35:03	ALERT	"2025/12/11 14:35:03" "7031" "Error" "Service Control Manager" "The ITSMService service terminated unexpectedly.  It has done this 72 time(s).  The following corrective action will be taken in 3000 milliseconds: Restart the service."	System.tsv
2025-12-11 14:34:48	ALERT	"2025/12/11 14:34:48" "7031" "Error" "Service Control Manager" "The ITSMService service terminated unexpectedly.  It has done this 71 time(s).  The following corrective action will be taken in 3000 milliseconds: Restart the service."	System.tsv
